iter	MAE
2922	0.09594576166
2923	0.09594567485
2924	0.09590958931
2925	0.09590765704
2926	0.09590685557
2927	0.09590544726
2928	0.09590093429
2929	0.09590004088
2930	0.09589552296
2931	0.09589230965
2932	0.09589193242
2933	0.09586868532
2934	0.09586681274
2935	0.09586584536
2936	0.09586255502
2937	0.09586081161
2938	0.09584432786
2939	0.09579556603
2940	0.09579048532
2941	0.09578914191
2942	0.09578814606
2943	0.09577605148
2944	0.0957678084
2945	0.09576716586
2946	0.09575733809
2947	0.09575530986
2948	0.09575277938
2949	0.09572124841
2950	0.09572023924
2951	0.09571556227
2952	0.09570417033
2953	0.09570033457
2954	0.09569722422
2955	0.09569458062
2956	0.09569303806
2957	0.09567281873
2958	0.09567250211
2959	0.09567194634
2960	0.09566466517
2961	0.09566410499
2962	0.09565645214
2963	0.09564039527
2964	0.09564010225
2965	0.09563916885
2966	0.09563181518
2967	0.09563115088
2968	0.09562967422
2969	0.09562913195
2970	0.0956187655
2971	0.09561352467
2972	0.09561272708
2973	0.09560848143
2974	0.0955983853
2975	0.09558069265
2976	0.09557695928
2977	0.09555220352
2978	0.09553730667
2979	0.09551977331
2980	0.09551849077
2981	0.09551410039
2982	0.09550307129
2983	0.09550101382
2984	0.0954955668
2985	0.09549194911
2986	0.09547916706
2987	0.09544499817
2988	0.09543995032
2989	0.09543950533
2990	0.09540891781
2991	0.09540114634
2992	0.09539930119
2993	0.09539415343
2994	0.09539068823
2995	0.09536263006
2996	0.09536113482
2997	0.09536053714
2998	0.09535932889
2999	0.09535727908
3000	0.09533291493
3001	0.09532588789
3002	0.09532180207
3003	0.0953187319
3004	0.09530946288
3005	0.09530700755
3006	0.09529828889
3007	0.09527879612
3008	0.09524443606
3009	0.09523394727
3010	0.09523306982
3011	0.09521050092
3012	0.09519808622
3013	0.09519305481
3014	0.09519013332
3015	0.0951893145
3016	0.09514507938
3017	0.09513360195
3018	0.09510899798
3019	0.09510727955
3020	0.09510404894
3021	0.09510184735
3022	0.09509800221
3023	0.09509372977
3024	0.095088625
3025	0.09508835072
3026	0.09506705981
3027	0.09505912235
3028	0.09505782287
3029	0.09505426502
3030	0.09504730212
3031	0.09504653894
3032	0.09503213759
3033	0.09503081305
3034	0.09501971087
3035	0.0950186578
3036	0.09501433038
3037	0.09500205479
3038	0.09499786376
3039	0.09498635255
3040	0.09498538055
3041	0.09497781264
3042	0.09496266283
3043	0.09491573792
3044	0.09491191136
3045	0.09490941736
3046	0.09489622782
3047	0.09489407536
3048	0.09488999956
3049	0.09488856767
3050	0.09488246315
3051	0.0948815844
3052	0.09484486743
3053	0.0948406038
3054	0.09484021816
3055	0.09483767947
3056	0.09482145736
3057	0.09480838475
3058	0.09480679679
3059	0.09480426206
3060	0.09478576882
3061	0.09477682596
3062	0.09477396867
3063	0.09476713968
3064	0.09475887413
3065	0.09475356629
3066	0.09475011348
3067	0.09474876431
3068	0.09474726031
3069	0.09474532007
3070	0.09473914992
3071	0.09473439038
3072	0.09473424246
3073	0.09473301038
3074	0.09472197986
3075	0.09471895254
3076	0.09471365839
3077	0.09470402346
3078	0.09470189558
3079	0.09469713562
3080	0.0946965198
3081	0.0946959675
3082	0.0946844713
3083	0.09468343229
3084	0.0946693045
3085	0.09466727586
3086	0.09466538529
3087	0.09463889879
3088	0.0946276632
3089	0.09461084178
3090	0.09460802507
3091	0.09460701859
3092	0.0945964174
3093	0.09459182315
3094	0.09458442811
3095	0.09458391702
3096	0.09458237505
3097	0.09457465131
3098	0.0945704831
3099	0.09455514306
3100	0.09455252468
3101	0.09454470061
3102	0.09454324695
3103	0.09454320827
3104	0.09454270441
3105	0.09454074899
3106	0.09453964002
3107	0.09453776089
3108	0.09453635696
3109	0.09452968703
3110	0.09452775294
3111	0.09452687828
3112	0.09451853553
3113	0.09451173756
3114	0.09451123513
3115	0.09450952609
3116	0.09450903113
3117	0.09449847476
3118	0.09449541907
3119	0.09449234468
3120	0.0944891117
3121	0.09448244946
3122	0.09447537972
3123	0.09447465898
3124	0.0944719596
3125	0.09447038758
3126	0.09446910846
3127	0.09445923865
3128	0.09445720488
3129	0.09444393854
3130	0.0944398487
3131	0.09443921653
3132	0.09442589932
3133	0.09442381531
3134	0.09442325667
3135	0.09442303926
3136	0.09442292428
3137	0.09441823807
3138	0.09440617059
3139	0.09440328011
3140	0.09435731724
3141	0.09434936972
3142	0.09434446221
3143	0.09434175765
3144	0.09434036833
3145	0.09433880101
3146	0.09432960813
3147	0.09432931405
3148	0.09432491111
3149	0.09432170721
3150	0.0943210024
3151	0.09430536921
3152	0.09430301526
3153	0.09430059843
3154	0.09429999848
3155	0.09425235717
3156	0.09424782205
3157	0.09423889997
3158	0.09423636461
3159	0.09422844525
3160	0.09422178638
3161	0.09421633678
3162	0.09419245328
3163	0.09418898181
3164	0.09417547403
3165	0.09417358006
3166	0.09416152125
3167	0.09416090206
3168	0.09413691324
3169	0.09413554719
3170	0.09412319181
3171	0.09411603838
3172	0.09411155569
3173	0.09410702033
3174	0.09408188056
3175	0.0940782141
3176	0.09407113942
3177	0.09406945197
3178	0.09405877284
3179	0.09404872772
3180	0.09404492733
3181	0.09404444056
3182	0.09403944743
3183	0.09402668607
3184	0.09402101503
3185	0.09401364369
3186	0.09401235131
3187	0.09401041603
3188	0.09400893211
3189	0.09399973607
3190	0.09399042541
3191	0.09398017156
3192	0.09397287108
3193	0.09396996226
3194	0.0939683728
3195	0.09395237984
3196	0.09394968706
3197	0.0939369134
3198	0.09392482516
3199	0.09392115628
3200	0.09391048433
3201	0.09390941977
3202	0.09390299006
3203	0.09390242977
3204	0.09389308087
3205	0.09388799142
3206	0.09388482502
3207	0.09387368413
3208	0.09387221346
3209	0.09386095393
3210	0.09383074191
3211	0.09380122084
3212	0.09380028997
3213	0.09379906831
3214	0.0937901301
3215	0.09378883472
3216	0.09378715738
3217	0.09378259787
3218	0.09377777257
3219	0.09377066628
3220	0.0937660598
3221	0.09375750097
3222	0.09375703176
3223	0.09373980804
3224	0.09373909351
3225	0.09373011038
3226	0.09371752194
3227	0.09371717583
3228	0.0937107012
3229	0.09370132397
3230	0.09369957768
3231	0.09369757069
3232	0.09369667603
3233	0.09369295484
3234	0.09368821834
3235	0.0936834224
3236	0.09368305448
3237	0.09367350992
3238	0.09367208104
3239	0.0936708268
3240	0.09366125008
3241	0.09365897774
3242	0.09365189807
3243	0.09364972764
3244	0.0936450872
3245	0.09363928959
3246	0.09363117531
3247	0.09362757449
3248	0.09361964286
3249	0.09361745596
3250	0.09361674709
3251	0.09359837106
3252	0.09359652
3253	0.09358738012
3254	0.09358671119
3255	0.09358434727
3256	0.09357285489
3257	0.09357142105
3258	0.09355540901
3259	0.09355365096
3260	0.09355273794
3261	0.09353804118
3262	0.09353570149
3263	0.093533427
3264	0.09353031944
3265	0.09352681912
3266	0.09351414675
3267	0.09350758176
3268	0.09350725588
3269	0.09350616293
3270	0.09350182743
3271	0.09349878294
3272	0.09349193995
3273	0.09348794185
3274	0.09348731291
3275	0.09348298542
3276	0.09347450602
3277	0.09346964537
3278	0.09346808282
3279	0.09346240865
3280	0.09346060554
3281	0.09343252824
3282	0.0934174873
3283	0.09341715892
3284	0.09340491481
3285	0.09340263559
3286	0.09339059308
3287	0.09338693386
3288	0.0933753698
3289	0.09337406629
3290	0.0933512491
3291	0.09334719822
3292	0.09332739446
3293	0.09331794555
3294	0.09331183451
3295	0.09330875385
3296	0.09329945223
3297	0.0932977652
3298	0.09329547743
3299	0.09329385307
3300	0.09325752726
3301	0.09325559917
3302	0.09323936554
3303	0.09323809539
3304	0.09322957664
3305	0.09322542752
3306	0.09322360114
3307	0.09321816272
3308	0.09318666986
3309	0.09316498927
3310	0.09315845954
3311	0.09315473015
3312	0.09315406521
3313	0.09315278331
3314	0.09314145748
3315	0.09313967226
3316	0.09311721394
3317	0.09309826835
3318	0.09308292099
3319	0.09307183848
3320	0.09306326469
3321	0.09306079271
3322	0.09305943583
3323	0.09305400015
3324	0.09305319433
3325	0.09304485603
3326	0.09304447711
3327	0.09304262352
3328	0.0930232589
3329	0.093022369
3330	0.09301508772
3331	0.0929983829
3332	0.09299219935
3333	0.0929845398
3334	0.09298322231
3335	0.09296778754
3336	0.09296489341
3337	0.09296434403
3338	0.09295797035
3339	0.09295526435
3340	0.09295223727
3341	0.0929511851
3342	0.09295002815
3343	0.09294939709
3344	0.09294809697
3345	0.0929472854
3346	0.09294714475
3347	0.09294452194
3348	0.09294259493
3349	0.09294223832
3350	0.09294011406
3351	0.09293840546
3352	0.09293195456
3353	0.0928936554
3354	0.09288121276
3355	0.09287967671
3356	0.09287948031
3357	0.09287623218
3358	0.09287053807
3359	0.09285999732
3360	0.09285722381
3361	0.09285414575
3362	0.09285359323
3363	0.09285263269
3364	0.09285039195
3365	0.09284969814
3366	0.09284540497
3367	0.09284368414
3368	0.09284304448
3369	0.09283831466
3370	0.09283366866
3371	0.09283261675
3372	0.09283054394
3373	0.09282748981
3374	0.0928212508
3375	0.09282010922
3376	0.09281878994
3377	0.09281777271
3378	0.0928159191
3379	0.09281143102
3380	0.09281046675
3381	0.09280757208
3382	0.09280712727
3383	0.09280483588
3384	0.09280383158
3385	0.09279969729
3386	0.09279852193
3387	0.09279781624
3388	0.09278669604
3389	0.09278045904
3390	0.09277762687
3391	0.09277461396
3392	0.09277155498
3393	0.09277012752
3394	0.09276718631
3395	0.09276169947
3396	0.09275427302
3397	0.09274852906
3398	0.09273795592
3399	0.0927318175
3400	0.09272608824
3401	0.092686732
3402	0.09268590014
3403	0.0926710153
3404	0.09266883988
3405	0.09266771468
3406	0.09266386061
3407	0.09265729593
3408	0.09265547621
3409	0.0926510752
3410	0.09264838869
3411	0.0926480183
3412	0.09264313449
3413	0.09264208327
3414	0.09264012769
3415	0.09262268593
3416	0.09262149697
3417	0.09261018237
3418	0.09259869229
3419	0.09259780601
3420	0.09259740615
3421	0.09259069976
3422	0.09258496869
3423	0.09256590905
3424	0.09256270731
3425	0.09255558682
3426	0.0925550554
3427	0.09255218328
3428	0.09254887756
3429	0.09254533168
3430	0.09254425446
3431	0.09254019337
3432	0.0925364783
3433	0.09253436057
3434	0.092532262
3435	0.09250255277
3436	0.09249841954
3437	0.09249682935
3438	0.09248092154
3439	0.09247657216
3440	0.09246107092
3441	0.0924559433
3442	0.09245133013
3443	0.09244867182
3444	0.09244566073
3445	0.0924450807
3446	0.09244313315
3447	0.09243389448
3448	0.09243247644
3449	0.09242961441
3450	0.0924253981
3451	0.09242456447
3452	0.09242306008
3453	0.09242293228
3454	0.09242111077
3455	0.09241915219
3456	0.09241759611
3457	0.09241024442
3458	0.09240975405
3459	0.09240521162
3460	0.09239726156
3461	0.09239119312
3462	0.09238956644
3463	0.09238657616
3464	0.09238525156
3465	0.09235798347
3466	0.09235627866
3467	0.09235579513
3468	0.09235002048
3469	0.09234840668
3470	0.09234057085
3471	0.09232256621
3472	0.09230961836
3473	0.09230428049
3474	0.09229915518
3475	0.09229888231
3476	0.09228979797
3477	0.09228700306
3478	0.09228430826
3479	0.09227022911
3480	0.09226885758
3481	0.09225682212
3482	0.09224844784
3483	0.09224661416
3484	0.09223629121
3485	0.09223438371
3486	0.09223086268
3487	0.09222881078
3488	0.09222552936
3489	0.09222466722
3490	0.09219584815
3491	0.09218689777
3492	0.09217400928
3493	0.09216969625
3494	0.09216906043
3495	0.09216876651
3496	0.09216623476
3497	0.09216386009
3498	0.09215672468
3499	0.09214508846
3500	0.09214078991
3501	0.09213549922
3502	0.09212984037
3503	0.09212760619
3504	0.09211624919
3505	0.09210149554
3506	0.0920992604
3507	0.09209106703
3508	0.09208938257
3509	0.09208418606
3510	0.09207917981
3511	0.09207570767
3512	0.09207434071
3513	0.09207326683
3514	0.09207098976
3515	0.09206691955
3516	0.09206482816
3517	0.09206430442
3518	0.09205826844
3519	0.09205702544
3520	0.09205613464
3521	0.09205451075
3522	0.09204979965
3523	0.09204948609
3524	0.09204902771
3525	0.09204772168
3526	0.09204606468
3527	0.09204565012
3528	0.09204439752
3529	0.09204395201
3530	0.09204231402
3531	0.0920371849
3532	0.09203573335
3533	0.092027833
3534	0.09200881078
3535	0.09200701663
3536	0.09200528277
3537	0.09200325506
3538	0.09200021709
3539	0.09199859451
3540	0.0919960272
3541	0.09198634821
3542	0.09198018809
3543	0.09197879743
3544	0.09197582803
3545	0.09195857167
3546	0.09194922375
3547	0.09194622688
3548	0.09194154488
3549	0.09193381062
3550	0.09192238006
3551	0.09192026639
3552	0.09191920277
3553	0.09191620085
3554	0.0918972742
3555	0.09189651813
3556	0.09189526976
3557	0.09189236253
3558	0.09188160995
3559	0.0918787757
3560	0.0918722852
3561	0.09187183411
3562	0.09187148387
3563	0.09186925862
3564	0.09186802467
3565	0.09186737398
3566	0.09186518174
3567	0.09186443058
3568	0.09186237337
3569	0.09185842873
3570	0.0918580164
3571	0.09185417682
3572	0.09184935175
3573	0.09184738385
3574	0.09179411112
3575	0.09179211527
3576	0.09178941194
3577	0.09178848241
3578	0.09177198217
3579	0.09176924355
3580	0.09176221535
3581	0.09175325366
3582	0.09175049628
3583	0.09174801276
3584	0.09174646111
3585	0.09173147935
3586	0.09172728354
3587	0.09172638154
3588	0.09172145579
3589	0.09171981994
3590	0.0917187466
3591	0.09171562
3592	0.09170606527
3593	0.09170432466
3594	0.09170246918
3595	0.09170110618
3596	0.09167458649
3597	0.09166398066
3598	0.09165768976
3599	0.09165294652
3600	0.09165254942
3601	0.09164493034
3602	0.09164456517
3603	0.09164283431
3604	0.09164216649
3605	0.09164194461
3606	0.09163888646
3607	0.09163846638
3608	0.09163758714
3609	0.09163643594
3610	0.09163611747
3611	0.09163360241
3612	0.09163265354
3613	0.09163134112
3614	0.09162760966
3615	0.09162337274
3616	0.09162246542
3617	0.09162159018
3618	0.09160948512
3619	0.09160546144
3620	0.09160504039
3621	0.09160105409
3622	0.09159593963
3623	0.09159476727
3624	0.09159363489
3625	0.09159300625
3626	0.09159223667
3627	0.09158028227
3628	0.09156291689
3629	0.09154814217
3630	0.09154756116
3631	0.09154295033
3632	0.09153031073
3633	0.09152534394
3634	0.09152277723
3635	0.09151875575
3636	0.09151851905
3637	0.09151748753
3638	0.09151168544
3639	0.09151109253
3640	0.09150833029
3641	0.09150374564
3642	0.09150022461
3643	0.09149391563
3644	0.09149315719
3645	0.09149071459
3646	0.09148572727
3647	0.09148522383
3648	0.09148344576
3649	0.0914763308
3650	0.09147005006
3651	0.0914695584
3652	0.09146656658
3653	0.09146524592
3654	0.09144366456
3655	0.09144254157
3656	0.09143679049
3657	0.09143300861
3658	0.09142344167
3659	0.09140419768
3660	0.09140364523
3661	0.09139413138
3662	0.09139024909
3663	0.09138713977
3664	0.09138296035
3665	0.09138153624
3666	0.09138056951
3667	0.09137721708
3668	0.09137520436
3669	0.09137006819
3670	0.0913635765
3671	0.09136318325
3672	0.09136154897
3673	0.09135795064
3674	0.09135155213
3675	0.09135101071
3676	0.09133985769
3677	0.09133793189
3678	0.09133649529
3679	0.09133289774
3680	0.09131246821
3681	0.09131192786
3682	0.09130192064
3683	0.09130147889
3684	0.09129886383
3685	0.09129679912
3686	0.09129490659
3687	0.09128815779
3688	0.09128617146
3689	0.09128381193
3690	0.09128357671
3691	0.09125943526
3692	0.09124393343
3693	0.09124086524
3694	0.09123149045
3695	0.09122884928
3696	0.09122587428
3697	0.0912215187
3698	0.09121805905
3699	0.09121364492
3700	0.09121271355
3701	0.09119667494
3702	0.09117097299
3703	0.09116960705
3704	0.09116614217
3705	0.09116459866
3706	0.09115274139
3707	0.09113946704
3708	0.09113571608
3709	0.09112953765
3710	0.09112910636
3711	0.09112532845
3712	0.0911158043
3713	0.09110687881
3714	0.09110384446
3715	0.09110349935
3716	0.09109450933
3717	0.09109278922
3718	0.09109034373
3719	0.0910797662
3720	0.09107855815
3721	0.09107366709
3722	0.09106390341
3723	0.09105719384
3724	0.09105119697
3725	0.0910479622
3726	0.09103824301
3727	0.09102845815
3728	0.0910252002
3729	0.09101523429
3730	0.09101251012
3731	0.09101112174
3732	0.09100883746
3733	0.09100240607
3734	0.09100179232
3735	0.09099948485
3736	0.09099738626
3737	0.09098551587
3738	0.09097875957
3739	0.09097742071
3740	0.09097616021
3741	0.0909758468
3742	0.09097375447
3743	0.09096612729
3744	0.09094495464
3745	0.09093907099
3746	0.0909366354
3747	0.09093434802
3748	0.09093331391
3749	0.09092806352
3750	0.09092690405
3751	0.09092598724
3752	0.09091785725
3753	0.0909165671
3754	0.09091506022
3755	0.09091383432
3756	0.09090625663
3757	0.09090586364
3758	0.09090539611
3759	0.09090269263
3760	0.09090229186
3761	0.09089600956
3762	0.09085747145
3763	0.09085176587
3764	0.09084695198
3765	0.09083483401
3766	0.09083103906
3767	0.09082195747
3768	0.09081872498
3769	0.09081796641
3770	0.09081725174
3771	0.09080697585
3772	0.09080541128
3773	0.09079983323
3774	0.09079474273
3775	0.09079278246
3776	0.09079241197
3777	0.0907917392
3778	0.09079119518
3779	0.09078892603
3780	0.09078591855
3781	0.09078432599
3782	0.09078248805
3783	0.09078137019
3784	0.09078116578
3785	0.09078047114
3786	0.09076083873
3787	0.09075963745
3788	0.09075677807
3789	0.09075017589
3790	0.09074896726
3791	0.09074782222
3792	0.09074292709
3793	0.0907419569
3794	0.09074148501
3795	0.09073882693
3796	0.09073760597
3797	0.09071201357
3798	0.09070957238
3799	0.09070927781
3800	0.09069666971
3801	0.09069519572
3802	0.09069130198
3803	0.09069085858
3804	0.0906878883
3805	0.09067978057
3806	0.09066677038
3807	0.09065691193
3808	0.09065575625
3809	0.09065513942
3810	0.09065404506
3811	0.09065305248
3812	0.09065296612
3813	0.09065014958
3814	0.09064264818
3815	0.09062725974
3816	0.09060953113
3817	0.09060695791
3818	0.09059655155
3819	0.09059583988
3820	0.09059023667
3821	0.09058903176
3822	0.09057125126
3823	0.09056403676
3824	0.09056386469
3825	0.09056312196
3826	0.09055959356
3827	0.09055868669
3828	0.09055793878
3829	0.09055757607
3830	0.09055551312
3831	0.09054513008
3832	0.0905419812
3833	0.09054089563
3834	0.09053891748
3835	0.09053625735
3836	0.09053342936
3837	0.09053303329
3838	0.09052753861
3839	0.09052724392
3840	0.09052550206
3841	0.09052044782
3842	0.0905156715
3843	0.09050376553
3844	0.09050084509
3845	0.09049466891
3846	0.09049012623
3847	0.09047538427
3848	0.09047184203
3849	0.09047163075
3850	0.09047076751
3851	0.09046883389
3852	0.09046838063
3853	0.09046768466
3854	0.09046571974
3855	0.09046137962
3856	0.09044559022
3857	0.09044479245
3858	0.09043805632
3859	0.09043453985
3860	0.09043280748
3861	0.09041773228
3862	0.09041655275
3863	0.0904091147
3864	0.09040479298
3865	0.09040318333
3866	0.09039902499
3867	0.09039576861
3868	0.09039525169
3869	0.09039441419
3870	0.09039383451
3871	0.09039059367
3872	0.09038778404
3873	0.09038318872
3874	0.09038249744
3875	0.09038002414
3876	0.0903698552
3877	0.0903522159
3878	0.09035132484
3879	0.09033493298
3880	0.09032934172
3881	0.09030558817
3882	0.09030520143
3883	0.09030444003
3884	0.09027697429
3885	0.09027275093
3886	0.09025714549
3887	0.09025426452
3888	0.09024926577
3889	0.09024066435
3890	0.09023986616
3891	0.09023945934
3892	0.09022807713
3893	0.0902265435
3894	0.0902196927
3895	0.09021915261
3896	0.09019656206
3897	0.09017215036
3898	0.09016889771
3899	0.09016694291
3900	0.09016080197
3901	0.09013721802
3902	0.0901366963
3903	0.09012279124
3904	0.09012231881
3905	0.09011128722
3906	0.09010974798
3907	0.09010389149
3908	0.0901034668
3909	0.09010250383
3910	0.09010197658
3911	0.09010142054
3912	0.09009477464
3913	0.09009407652
3914	0.09008683732
3915	0.09008218008
3916	0.09008115657
3917	0.09008072612
3918	0.0900783177
3919	0.09007384136
3920	0.09007271904
3921	0.09006900869
3922	0.09006186769
3923	0.09006115975
3924	0.09005802546
3925	0.09005073323
3926	0.09004943205
3927	0.09004260034
3928	0.09003846495
3929	0.09003459108
3930	0.09003393643
3931	0.09003152444
3932	0.09003106985
3933	0.09002529491
3934	0.09002321222
3935	0.09001893717
3936	0.09001838441
3937	0.09001527979
3938	0.09001380573
3939	0.09001061141
3940	0.08999567381
3941	0.08998772522
3942	0.08997791103
3943	0.08997094631
3944	0.08997025309
3945	0.08996823436
3946	0.0899538098
3947	0.08994064766
3948	0.08993998016
3949	0.08993981242
3950	0.08993765948
3951	0.08993055626
3952	0.08992879773
3953	0.08992733134
3954	0.08992398034
3955	0.08991783244
3956	0.08991562144
3957	0.08991550882
3958	0.08991473999
3959	0.08990641211
3960	0.0899023698
3961	0.08990150921
3962	0.08990100433
3963	0.08989786138
3964	0.08989359303
3965	0.08988912021
3966	0.08988650652
3967	0.0898748496
3968	0.08985490853
3969	0.08985335693
3970	0.08985172101
3971	0.08985113236
3972	0.08984000243
3973	0.08983957199
3974	0.08981672914
3975	0.0898147508
3976	0.08981406144
3977	0.08980965175
3978	0.08980805338
3979	0.08980770054
3980	0.08980716434
3981	0.08980630645
3982	0.08979749877
3983	0.08979614721
3984	0.08979196509
3985	0.08978839636
3986	0.08978712644
3987	0.08978655092
3988	0.08978529366
3989	0.08978337775
3990	0.0897743336
3991	0.08976883266
3992	0.08976655454
3993	0.08976522631
3994	0.08976367721
3995	0.0897592447
3996	0.08975815259
3997	0.08975742672
3998	0.08975217688
3999	0.08974312211
